name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity 
HD 238914 b,1694,6 Jupiters,8.770001,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7326/hd-238914-b/,Gas Giant,2018,6 Jupiters,1.14 x Jupiter,5.7 AU,11.2 years,0.56
HD 240210 b,1215,5.21 Jupiters,8.270001,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6849/hd-240210-b/,Gas Giant,2009,5.21 Jupiters,1.14 x Jupiter,1.16 AU,1.4 years,0.15
HD 240237 b,3045,15.89 Jupiters,8.19,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6850/hd-240237-b/,Gas Giant,2011,15.89 Jupiters,1.09 x Jupiter,1.92 AU,2 years,0.4
HD 24040 b,152,3.86 Jupiters,7.515,2006,https://exoplanets.nasa.gov/exoplanet-catalog/6600/hd-24040-b/,Gas Giant,2006,3.86 Jupiters,1.16 x Jupiter,4.92 AU,10 years,0.04
HD 24040 c,152,0.201 Jupiters,7.515,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7885/hd-24040-c/,Gas Giant,2021,0.201 Jupiters,0.834 x Jupiter,1.3 AU,1.4 years,0.11
HD 24064 b,979,12.89 Jupiters,6.74616,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7099/hd-24064-b/,Gas Giant,2015,12.89 Jupiters,1.1 x Jupiter,1.29 AU,1.5 years,0.35
HD 24085 b,179,11.8 Earths,7.57,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7383/hd-24085-b/,Neptune-like,2019,11.8 Earths,0.309 x Jupiter,0.034 AU,2 days,0.22
HD 25015 b,122,4.48 Jupiters,8.87,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7341/hd-25015-b/,Gas Giant,2019,4.48 Jupiters,1.15 x Jupiter,6.19 AU,16.5 years,0.39
HD 25171 b,181,0.915 Jupiters,7.77,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6601/hd-25171-b/,Gas Giant,2010,0.915 Jupiters,1.24 x Jupiter,2.971 AU,4.9 years,0.04
HD 26161 b,133,13.5 Jupiters,6.89333,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7886/hd-26161-b/,Gas Giant,2021,13.5 Jupiters,1.1 x Jupiter,20.4 AU,87.7 years,0.82
HD 2638 b,179,0.42 Jupiters,9.44,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6779/hd-2638-b/,Gas Giant,2005,0.42 Jupiters,1.28 x Jupiter,0.04 AU,3.4 days,0.0
HD 2685 b,642,1.17 Jupiters,9.595,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7416/hd-2685-b/,Gas Giant,2019,1.17 Jupiters,1.44 x Jupiter,0.0568 AU,4.1 days,0.09
HD 26965 b,16,8.47 Earths,4.42018,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7281/hd-26965-b/,Neptune-like,2018,8.47 Earths,0.254 x Jupiter,Unknown,42.4 days,0.04
HD 27442 b,60,1.56 Jupiters,4.44,2000,https://exoplanets.nasa.gov/exoplanet-catalog/6602/hd-27442-b/,Gas Giant,2000,1.56 Jupiters,1.21 x Jupiter,1.271 AU,428.1 days,0.06
HD 27631 b,164,1.494 Jupiters,8.26,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6603/hd-27631-b/,Gas Giant,2012,1.494 Jupiters,1.21 x Jupiter,3.242 AU,6 years,0.14
HD 27894 b,143,0.665 Jupiters,9.36,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6604/hd-27894-b/,Gas Giant,2005,0.665 Jupiters,1.25 x Jupiter,0.125 AU,18 days,0.05
HD 27894 c,143,0.162 Jupiters,9.36,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7217/hd-27894-c/,Gas Giant,2017,0.162 Jupiters,0.735 x Jupiter,0.198 AU,36.1 days,0.02
HD 27894 d,143,5.415 Jupiters,9.36,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7218/hd-27894-d/,Gas Giant,2017,5.415 Jupiters,1.14 x Jupiter,5.448 AU,14.2 years,0.39
HD 28185 b,128,5.9 Jupiters,7.8,2001,https://exoplanets.nasa.gov/exoplanet-catalog/6606/hd-28185-b/,Gas Giant,2001,5.9 Jupiters,1.14 x Jupiter,1.02 AU,379 days,0.05
HD 28254 b,180,1.16 Jupiters,7.69,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6605/hd-28254-b/,Gas Giant,2010,1.16 Jupiters,1.22 x Jupiter,2.15 AU,3.1 years,0.81
HD 285507 b,147,0.98 Jupiters,10.49,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6853/hd-285507-b/,Gas Giant,2013,0.98 Jupiters,1.23 x Jupiter,0.06 AU,6.1 days,0.09
HD 285968 b,31,8.4 Earths,9.95,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6852/hd-285968-b/,Neptune-like,2008,8.4 Earths,0.253 x Jupiter,0.066 AU,8.8 days,0.0
HD 28678 b,619,1.542 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6607/hd-28678-b/,Gas Giant,2011,1.542 Jupiters,1.21 x Jupiter,1.18 AU,380.2 days,0.15
HD 29021 b,101,2.4 Jupiters,7.76,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7252/hd-29021-b/,Gas Giant,2017,2.4 Jupiters,1.18 x Jupiter,2.28 AU,3.7 years,0.46
HD 290327 b,184,2.43 Jupiters,8.99,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6851/hd-290327-b/,Gas Giant,2009,2.43 Jupiters,1.18 x Jupiter,3.43 AU,6.7 years,0.08
HD 2952 b,359,1.37 Jupiters,5.9258,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6780/hd-2952-b/,Gas Giant,2013,1.37 Jupiters,1.21 x Jupiter,1.23 AU,311.6 days,0.13
HD 30177 b,181,8.622 Jupiters,8.41,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6608/hd-30177-b/,Gas Giant,2002,8.622 Jupiters,1.12 x Jupiter,3.704 AU,6.9 years,0.16
HD 30177 c,181,7.6 Jupiters,8.41,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7171/hd-30177-c/,Gas Giant,2016,7.6 Jupiters,1.13 x Jupiter,9.89 AU,31.8 years,0.22
HD 30562 b,85,1.22 Jupiters,5.77466,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6609/hd-30562-b/,Gas Giant,2009,1.22 Jupiters,1.22 x Jupiter,2.34 AU,3.2 years,0.76
HD 30669 b,189,0.47 Jupiters,9.12,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6610/hd-30669-b/,Gas Giant,2014,0.47 Jupiters,1.27 x Jupiter,2.69 AU,4.6 years,0.18
HD 30856 b,428,1.547 Jupiters,7.91,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6611/hd-30856-b/,Gas Giant,2011,1.547 Jupiters,1.21 x Jupiter,1.85 AU,2.3 years,0.06
HD 31253 b,190,0.62 Jupiters,7.13266,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6612/hd-31253-b/,Gas Giant,2010,0.62 Jupiters,1.26 x Jupiter,1.26 AU,466 days,0.3
HD 31527 b,125,10.47 Earths,7.49,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7311/hd-31527-b/,Neptune-like,2019,10.47 Earths,0.288 x Jupiter,0.1254 AU,16.6 days,0.1
HD 31527 c,125,14.16 Earths,7.49,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7312/hd-31527-c/,Neptune-like,2019,14.16 Earths,0.343 x Jupiter,0.2663 AU,51.2 days,0.04
HD 31527 d,125,11.82 Earths,7.49,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7313/hd-31527-d/,Neptune-like,2019,11.82 Earths,0.309 x Jupiter,0.8098 AU,271.7 days,0.24
HD 3167 b,154,5.02 Earths,8.97,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7224/hd-3167-b/,Super Earth,2016,5.02 Earths,1.7 x Earth,0.0186 AU,1 days,0.0
HD 3167 c,154,9.8 Earths,8.97,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7225/hd-3167-c/,Neptune-like,2016,9.8 Earths,0.255 x Jupiter,0.1841 AU,29.8 days,0.05
HD 3167 d,154,6.9 Earths,8.97,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7332/hd-3167-d/,Neptune-like,2017,6.9 Earths,0.225 x Jupiter,0.07757 AU,8.5 days,0.36
HD 32518 b,398,3.04 Jupiters,6.43005,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6613/hd-32518-b/,Gas Giant,2009,3.04 Jupiters,1.17 x Jupiter,0.59 AU,157.5 days,0.01
HD 32963 b,124,0.7 Jupiters,7.6,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7020/hd-32963-b/,Gas Giant,2015,0.7 Jupiters,1.25 x Jupiter,3.41 AU,6.5 years,0.07
HD 330075 b,148,0.48 Jupiters,9.36,2004,https://exoplanets.nasa.gov/exoplanet-catalog/6854/hd-330075-b/,Gas Giant,2004,0.48 Jupiters,1.27 x Jupiter,0.04 AU,3.4 days,0.0
HD 331093 b,164,1.5 Jupiters,8.38,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7863/hd-331093-b/,Gas Giant,2021,1.5 Jupiters,1.21 x Jupiter,1.44 AU,1.7 years,0.59
HD 33142 b,396,1.385 Jupiters,7.96,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6614/hd-33142-b/,Gas Giant,2011,1.385 Jupiters,1.21 x Jupiter,1.07 AU,326 days,0.07
HD 33142 c,396,5.97 Jupiters,7.96,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7292/hd-33142-c/,Gas Giant,2018,5.97 Jupiters,1.14 x Jupiter,Unknown,2.3 years,0.05
HD 332231 b,263,0.244 Jupiters,8.558,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7624/hd-332231-b/,Gas Giant,2020,0.244 Jupiters,0.867 x Jupiter,0.1436 AU,18.7 days,0.03
HD 33283 b,293,0.329 Jupiters,8.05,2006,https://exoplanets.nasa.gov/exoplanet-catalog/6615/hd-33283-b/,Gas Giant,2006,0.329 Jupiters,1.12 x Jupiter,0.1508 AU,18.2 days,0.4
HD 33564 b,68,9.1 Jupiters,5.10111,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6616/hd-33564-b/,Gas Giant,2005,9.1 Jupiters,1.12 x Jupiter,1.1 AU,388 days,0.34
HD 33844 b,345,2.01 Jupiters,7.29,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7095/hd-33844-b/,Gas Giant,2015,2.01 Jupiters,1.19 x Jupiter,1.6 AU,1.5 years,0.15
HD 33844 c,345,1.75 Jupiters,7.29,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7096/hd-33844-c/,Gas Giant,2015,1.75 Jupiters,1.2 x Jupiter,2.24 AU,2.5 years,0.13
HD 34445 b,150,0.82 Jupiters,7.31,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6617/hd-34445-b/,Gas Giant,2009,0.82 Jupiters,1.24 x Jupiter,2.07 AU,2.9 years,0.27
HD 34445 c,150,0.168 Jupiters,7.31,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7335/hd-34445-c/,Gas Giant,2017,0.168 Jupiters,0.752 x Jupiter,0.7181 AU,214.7 days,0.04
HD 34445 d,150,30.7 Earths,7.31,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7186/hd-34445-d/,Neptune-like,2017,30.7 Earths,0.542 x Jupiter,0.4817 AU,117.9 days,0.03
HD 34445 e,150,16.8 Earths,7.31,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7187/hd-34445-e/,Neptune-like,2017,16.8 Earths,0.38 x Jupiter,0.2687 AU,49.2 days,0.09
HD 34445 f,150,37.9 Earths,7.31,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7188/hd-34445-f/,Neptune-like,2017,37.9 Earths,0.613 x Jupiter,1.543 AU,1.9 years,0.03
HD 34445 g,150,0.38 Jupiters,7.31,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7189/hd-34445-g/,Gas Giant,2017,0.38 Jupiters,1.21 x Jupiter,6.36 AU,15.6 years,0.03
HD 35759 b,232,3.76 Jupiters,7.74,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7112/hd-35759-b/,Gas Giant,2016,3.76 Jupiters,1.16 x Jupiter,0.389 AU,82.5 days,0.39
HD 3651 b,36,0.228 Jupiters,5.88437,2003,https://exoplanets.nasa.gov/exoplanet-catalog/6781/hd-3651-b/,Gas Giant,2003,0.228 Jupiters,0.899 x Jupiter,0.295 AU,62.3 days,0.65
HD 37124 b,103,0.675 Jupiters,7.68,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6618/hd-37124-b/,Gas Giant,2002,0.675 Jupiters,1.25 x Jupiter,0.53364 AU,154.4 days,0.05
HD 37124 c,103,0.652 Jupiters,7.68,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6619/hd-37124-c/,Gas Giant,2002,0.652 Jupiters,1.25 x Jupiter,1.71 AU,2.4 years,0.13
HD 37124 d,103,0.696 Jupiters,7.68,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6620/hd-37124-d/,Gas Giant,2005,0.696 Jupiters,1.25 x Jupiter,2.807 AU,5.1 years,0.16
HD 37605 b,153,2.69 Jupiters,8.67,2004,https://exoplanets.nasa.gov/exoplanet-catalog/6621/hd-37605-b/,Gas Giant,2004,2.69 Jupiters,1.18 x Jupiter,0.277 AU,55 days,0.67
HD 37605 c,153,3.19 Jupiters,8.67,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6622/hd-37605-c/,Gas Giant,2012,3.19 Jupiters,1.17 x Jupiter,3.74 AU,7.5 years,0.03
HD 3765 b,58,0.173 Jupiters,7.36,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7887/hd-3765-b/,Gas Giant,2021,0.173 Jupiters,0.764 x Jupiter,2.108 AU,3.3 years,0.3
HD 38283 b,124,0.4 Jupiters,6.69,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6623/hd-38283-b/,Gas Giant,2010,0.4 Jupiters,1.25 x Jupiter,1.02 AU,363.2 days,0.41
HD 38529 b,138,0.797 Jupiters,5.92848,2000,https://exoplanets.nasa.gov/exoplanet-catalog/6624/hd-38529-b/,Gas Giant,2000,0.797 Jupiters,1.24 x Jupiter,0.1294 AU,14.3 days,0.28
HD 38529 c,138,12.99 Jupiters,5.92848,2000,https://exoplanets.nasa.gov/exoplanet-catalog/6625/hd-38529-c/,Gas Giant,2000,12.99 Jupiters,1.1 x Jupiter,3.64 AU,5.9 years,0.34
HD 38801 b,298,9.698 Jupiters,8.26,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6626/hd-38801-b/,Gas Giant,2009,9.698 Jupiters,1.11 x Jupiter,1.623 AU,1.9 years,0.02
HD 39091 b,60,12.9 Jupiters,5.65,2001,https://exoplanets.nasa.gov/exoplanet-catalog/6627/hd-39091-b/,Gas Giant,2001,12.9 Jupiters,1.1 x Jupiter,3.1 AU,5.7 years,0.64
HD 39855 b,76,8.5 Earths,7.51,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7373/hd-39855-b/,Neptune-like,2019,8.5 Earths,0.254 x Jupiter,0.041 AU,3.2 days,0.14
HD 40307 b,42,4 Earths,7.17,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6628/hd-40307-b/,Super Earth,2009,4 Earths,1.83 x Earth,0.0468 AU,4.3 days,0.2
HD 40307 c,42,6.6 Earths,7.17,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6629/hd-40307-c/,Neptune-like,2009,6.6 Earths,0.219 x Jupiter,0.0799 AU,9.6 days,0.06
HD 40307 d,42,9.5 Earths,7.17,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6630/hd-40307-d/,Neptune-like,2009,9.5 Earths,0.272 x Jupiter,0.1321 AU,20.4 days,0.07
HD 40307 f,42,5.2 Earths,7.17,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6631/hd-40307-f/,Neptune-like,2013,5.2 Earths,2.13 x Earth,0.247 AU,51.8 days,0.02
HD 40307 g,42,7.1 Earths,7.17,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6632/hd-40307-g/,Neptune-like,2013,7.1 Earths,0.229 x Jupiter,0.6 AU,197.8 days,0.29
HD 40956 b,380,2.7 Jupiters,6.42794,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7201/hd-40956-b/,Gas Giant,2017,2.7 Jupiters,1.18 x Jupiter,1.4 AU,1.6 years,0.24
HD 40979 b,111,4.67 Jupiters,6.75512,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6633/hd-40979-b/,Gas Giant,2002,4.67 Jupiters,1.15 x Jupiter,0.85 AU,264.1 days,0.25
HD 41004 A b,120,2.54 Jupiters,8.65,2004,https://exoplanets.nasa.gov/exoplanet-catalog/6634/hd-41004-a-b/,Gas Giant,2004,2.54 Jupiters,1.18 x Jupiter,Unknown,2.6 years,0.74
HD 41004 B b,136,18.37 Jupiters,8.6078,2003,https://exoplanets.nasa.gov/exoplanet-catalog/6635/hd-41004-b-b/,Gas Giant,2003,18.37 Jupiters,1.08 x Jupiter,Unknown,1.3 days,0.08
HD 4113 b,137,1.56 Jupiters,7.88,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6782/hd-4113-b/,Gas Giant,2007,1.56 Jupiters,1.21 x Jupiter,1.28 AU,1.4 years,0.9
HD 42012 b,120,1.6 Jupiters,8.44,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7251/hd-42012-b/,Gas Giant,2017,1.6 Jupiters,1.21 x Jupiter,1.67 AU,2.3 years,< 0.2
HD 4203 b,265,2.23 Jupiters,8.7,2001,https://exoplanets.nasa.gov/exoplanet-catalog/6783/hd-4203-b/,Gas Giant,2001,2.23 Jupiters,1.19 x Jupiter,1.17 AU,431.9 days,0.52
HD 4203 c,265,2.17 Jupiters,8.7,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6784/hd-4203-c/,Gas Giant,2014,2.17 Jupiters,1.19 x Jupiter,6.95 AU,18.4 years,0.24
HD 4208 b,112,0.81 Jupiters,7.783,2001,https://exoplanets.nasa.gov/exoplanet-catalog/6785/hd-4208-b/,Gas Giant,2001,0.81 Jupiters,1.24 x Jupiter,1.662 AU,2.3 years,0.04
HD 42618 b,79,14.4 Earths,6.87,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7244/hd-42618-b/,Neptune-like,2016,14.4 Earths,0.347 x Jupiter,0.554 AU,149.6 days,0.19
HD 4308 b,72,15.8915 Earths,6.55,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6786/hd-4308-b/,Neptune-like,2005,15.8915 Earths,0.368 x Jupiter,0.12 AU,15.6 days,0.0
HD 4313 b,445,1.927 Jupiters,7.83,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6787/hd-4313-b/,Gas Giant,2009,1.927 Jupiters,1.2 x Jupiter,1.157 AU,356.2 days,0.15
HD 43197 b,204,0.6 Jupiters,8.98,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6636/hd-43197-b/,Gas Giant,2010,0.6 Jupiters,1.26 x Jupiter,0.92 AU,327.8 days,0.83
HD 43691 b,279,2.55 Jupiters,8.03,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6637/hd-43691-b/,Gas Giant,2007,2.55 Jupiters,1.18 x Jupiter,0.238 AU,37 days,0.08
HD 44219 b,173,0.58 Jupiters,7.69,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6638/hd-44219-b/,Gas Giant,2010,0.58 Jupiters,1.26 x Jupiter,1.19 AU,472.3 days,0.61
HD 45184 b,72,12.19 Earths,6.383,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7314/hd-45184-b/,Neptune-like,2019,12.19 Earths,0.314 x Jupiter,0.0644 AU,5.9 days,0.07
HD 45184 c,72,8.81 Earths,6.383,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7315/hd-45184-c/,Neptune-like,2019,8.81 Earths,0.26 x Jupiter,0.11 AU,13.1 days,0.07
HD 45350 b,153,1.79 Jupiters,7.89,2004,https://exoplanets.nasa.gov/exoplanet-catalog/6641/hd-45350-b/,Gas Giant,2004,1.79 Jupiters,1.2 x Jupiter,1.92 AU,2.6 years,0.78
HD 45364 b,112,0.1872 Jupiters,8.08,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6639/hd-45364-b/,Gas Giant,2008,0.1872 Jupiters,0.8 x Jupiter,0.6813 AU,226.9 days,0.17
HD 45364 c,112,0.6579 Jupiters,8.08,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6640/hd-45364-c/,Gas Giant,2008,0.6579 Jupiters,1.25 x Jupiter,0.8972 AU,342.9 days,0.1
HD 45652 b,114,0.433 Jupiters,8.1,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6642/hd-45652-b/,Gas Giant,2008,0.433 Jupiters,1.28 x Jupiter,0.237 AU,44.1 days,0.61
HD 46375 b,96,0.226 Jupiters,7.91,2000,https://exoplanets.nasa.gov/exoplanet-catalog/6643/hd-46375-b/,Gas Giant,2000,0.226 Jupiters,0.894 x Jupiter,0.0398 AU,3 days,0.06
HD 47186 b,122,22.2481 Earths,7.63,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6644/hd-47186-b/,Neptune-like,2008,22.2481 Earths,0.448 x Jupiter,0.05 AU,4.1 days,0.04
HD 47186 c,122,0.35061 Jupiters,7.63,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6645/hd-47186-c/,Gas Giant,2008,0.35061 Jupiters,1.16 x Jupiter,2.395 AU,3.7 years,0.25
HD 4732 b,179,2.37 Jupiters,5.9,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6788/hd-4732-b/,Gas Giant,2012,2.37 Jupiters,1.19 x Jupiter,1.19 AU,360.2 days,0.13
HD 4732 c,179,2.37 Jupiters,5.9,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6789/hd-4732-c/,Gas Giant,2012,2.37 Jupiters,1.19 x Jupiter,4.6 AU,7.5 years,0.23
HD 47366 b,275,2.3 Jupiters,6.11151,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7275/hd-47366-b/,Gas Giant,2016,2.3 Jupiters,1.19 x Jupiter,1.28 AU,359.2 days,0.06
HD 47366 c,275,1.88 Jupiters,6.11151,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7276/hd-47366-c/,Gas Giant,2016,1.88 Jupiters,1.2 x Jupiter,1.97 AU,1.9 years,0.1
HD 47536 b,400,7.32 Jupiters,5.25,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6646/hd-47536-b/,Gas Giant,2002,7.32 Jupiters,1.13 x Jupiter,1.93 AU,2 years,0.2
HD 4760 b,1755,13.9 Jupiters,7.51,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7822/hd-4760-b/,Gas Giant,2021,13.9 Jupiters,1.1 x Jupiter,1.14 AU,434 days,0.23
HD 48265 b,295,1.525 Jupiters,8.05,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6647/hd-48265-b/,Gas Giant,2008,1.525 Jupiters,1.21 x Jupiter,1.814 AU,2.1 years,0.21
HD 4917 b,666,1.615 Jupiters,8.03,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7359/hd-4917-b/,Gas Giant,2018,1.615 Jupiters,1.21 x Jupiter,1.167 AU,400.5 days,0.07
HD 49674 b,140,31.783 Earths,8.1,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6648/hd-49674-b/,Neptune-like,2002,31.783 Earths,0.553 x Jupiter,0.06 AU,4.9 days,0.09
HD 50499 b,151,1.636 Jupiters,7.21,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6649/hd-50499-b/,Gas Giant,2005,1.636 Jupiters,1.2 x Jupiter,3.833 AU,6.7 years,0.27
HD 50499 c,151,2.93 Jupiters,7.21,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7344/hd-50499-c/,Gas Giant,2019,2.93 Jupiters,1.17 x Jupiter,9.02 AU,23.6 years,0.0
HD 50554 b,102,4.954 Jupiters,6.8561,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6650/hd-50554-b/,Gas Giant,2002,4.954 Jupiters,1.15 x Jupiter,2.353 AU,3.5 years,0.5
HD 51608 b,114,12.77 Earths,8.17,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7316/hd-51608-b/,Neptune-like,2019,12.77 Earths,0.323 x Jupiter,0.1059 AU,14.1 days,0.09
HD 51608 c,114,14.31 Earths,8.17,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7317/hd-51608-c/,Neptune-like,2019,14.31 Earths,0.346 x Jupiter,0.3809 AU,95.9 days,0.14
HD 52265 b,98,1.21 Jupiters,6.29351,2000,https://exoplanets.nasa.gov/exoplanet-catalog/6651/hd-52265-b/,Gas Giant,2000,1.21 Jupiters,1.22 x Jupiter,0.52 AU,119.3 days,0.27
HD 5278 b,188,7.8 Earths,7.94,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7851/hd-5278-b/,Neptune-like,2021,7.8 Earths,0.219 x Jupiter,0.1202 AU,14.3 days,0.08
HD 5278 c,188,18.4 Earths,7.94,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7849/hd-5278-c/,Neptune-like,2021,18.4 Earths,0.401 x Jupiter,0.2416 AU,40.9 days,0.07
HD 5319 b,396,1.556 Jupiters,8.05,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6790/hd-5319-b/,Gas Giant,2007,1.556 Jupiters,1.21 x Jupiter,1.57 AU,1.7 years,0.09
HD 5319 c,396,1.053 Jupiters,8.05,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6791/hd-5319-c/,Gas Giant,2014,1.053 Jupiters,1.23 x Jupiter,1.93 AU,2.4 years,0.18
HD 55696 b,254,3.87 Jupiters,7.95,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7262/hd-55696-b/,Gas Giant,2018,3.87 Jupiters,1.16 x Jupiter,3.18 AU,5 years,0.71
HD 5583 b,715,5.78 Jupiters,7.604,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7024/hd-5583-b/,Gas Giant,2016,5.78 Jupiters,1.14 x Jupiter,0.53 AU,139.4 days,0.08
HD 5608 b,190,1.681 Jupiters,6.00272,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6792/hd-5608-b/,Gas Giant,2012,1.681 Jupiters,1.2 x Jupiter,1.911 AU,2.1 years,0.06
HD 564 b,167,0.33 Jupiters,8.32,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6771/hd-564-b/,Gas Giant,2014,0.33 Jupiters,1.12 x Jupiter,1.2 AU,492.3 days,0.1
HD 5891 b,925,7.63 Jupiters,8.09,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6793/hd-5891-b/,Gas Giant,2011,7.63 Jupiters,1.13 x Jupiter,0.64 AU,177.1 days,0.07
HD 59686 A b,291,6.92 Jupiters,5.44299,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7223/hd-59686-a-b/,Gas Giant,2016,6.92 Jupiters,1.13 x Jupiter,1.086 AU,299.4 days,0.05
HD 60292 b,1028,6.5 Jupiters,6.94657,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7846/hd-60292-b/,Gas Giant,2020,6.5 Jupiters,1.13 x Jupiter,1.5 AU,495.4 days,0.27
HD 60532 b,85,1.06 Jupiters,4.44,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6652/hd-60532-b/,Gas Giant,2008,1.06 Jupiters,1.23 x Jupiter,0.77 AU,201.9 days,0.26
